Population,Latitude,Longitude,Year_start,Year_end,Temperature,Sex,Replicate_vial,Wing_centroid_size,,,
Hunter_Valley,-32.77,151.27,2008,2008,25,female,3,2.34,,,
Hunter_Valley,-32.77,151.27,2008,2008,25,female,3,2.52,,,
Hunter_Valley,-32.77,151.27,2008,2008,25,female,3,2.27,,,
Hunter_Valley,-32.77,151.27,2008,2008,25,male,2,2.04,,,
Hunter_Valley,-32.77,151.27,2008,2008,25,male,2,2.14,,,
Hunter_Valley,-32.77,151.27,2008,2008,25,male,2,1.95,,,
Hunter_Valley,-32.77,151.27,2008,2008,25,male,2,2.10,,,
Hunter_Valley,-32.77,151.27,2008,2008,25,male,2,2.08,,,
Hunter_Valley,-32.77,151.27,2008,2008,25,male,2,2.08,,,
Hunter_Valley,-32.77,151.27,2008,2008,25,male,2,2.08,,,
Hunter_Valley,-32.77,151.27,2008,2008,25,male,2,2.03,,,
Hunter_Valley,-32.77,151.27,2008,2008,25,male,2,1.98,,,
Hunter_Valley,-32.77,151.27,2008,2008,25,male,2,2.16,,,
Hunter_Valley,-32.77,151.27,2008,2008,25,male,2,1.94,,,
Hunter_Valley,-32.77,151.27,2008,2008,25,male,2,2.03,,,
Hunter_Valley,-32.77,151.27,2008,2008,25,male,2,2.02,,,
Hunter_Valley,-32.77,151.27,2008,2008,25,male,2,2.09,,,
Hunter_Valley,-32.77,151.27,2008,2008,25,male,2,2.05,,,
Hunter_Valley,-32.77,151.27,2008,2008,25,male,2,2.04,,,
Hunter_Valley,-32.77,151.27,2008,2008,25,male,2,2.09,,,
Hunter_Valley,-32.77,151.27,2008,2008,25,male,2,1.97,,,
Hunter_Valley,-32.77,151.27,2008,2008,25,male,2,2.06,,,
Hunter_Valley,-32.77,151.27,2008,2008,25,male,3,2.12,,,
Hunter_Valley,-32.77,151.27,2008,2008,25,male,3,2.08,,,
Hunter_Valley,-32.77,151.27,2008,2008,25,male,3,2.14,,,
Hunter_Valley,-32.77,151.27,2008,2008,25,male,3,2.01,,,
Hunter_Valley,-32.77,151.27,2008,2008,25,male,3,2.08,,,
Hunter_Valley,-32.77,151.27,2008,2008,25,male,3,2.09,,,
Hunter_Valley,-32.77,151.27,2008,2008,25,male,3,2.14,,,
Hunter_Valley,-32.77,151.27,2008,2008,25,male,3,1.95,,,
Hunter_Valley,-32.77,151.27,2008,2008,25,male,3,2.12,,,
Hunter_Valley,-32.77,151.27,2008,2008,25,male,3,1.99,,,
Hunter_Valley,-32.77,151.27,2008,2008,25,male,3,2.07,,,
Hunter_Valley,-32.77,151.27,2008,2008,25,male,3,2.06,,,
Gosford,-33.28,151.20,2008,2008,25,female,1,2.48,,,
Gosford,-33.28,151.20,2008,2008,25,female,1,2.43,,,
Gosford,-33.28,151.20,2008,2008,25,female,1,2.42,,,
Gosford,-33.28,151.20,2008,2008,25,female,1,2.38,,,
Gosford,-33.28,151.20,2008,2008,25,female,1,2.38,,,
Gosford,-33.28,151.20,2008,2008,25,female,1,2.38,,,
Gosford,-33.28,151.20,2008,2008,25,female,1,2.52,,,
Gosford,-33.28,151.20,2008,2008,25,female,1,2.33,,,
Gosford,-33.28,151.20,2008,2008,25,female,1,2.46,,,
Gosford,-33.28,151.20,2008,2008,25,female,1,2.42,,,
Gosford,-33.28,151.20,2008,2008,25,female,2,2.45,,,
Gosford,-33.28,151.20,2008,2008,25,female,2,2.52,,,
Gosford,-33.28,151.20,2008,2008,25,female,2,2.51,,,
Gosford,-33.28,151.20,2008,2008,25,female,2,2.53,,,
Gosford,-33.28,151.20,2008,2008,25,female,2,2.54,,,
Gosford,-33.28,151.20,2008,2008,25,female,2,2.43,,,
Gosford,-33.28,151.20,2008,2008,25,female,2,2.46,,,
Gosford,-33.28,151.20,2008,2008,25,female,2,2.49,,,
Gosford,-33.28,151.20,2008,2008,25,female,2,2.53,,,
Gosford,-33.28,151.20,2008,2008,25,female,3,2.45,,,
Gosford,-33.28,151.20,2008,2008,25,female,3,2.45,,,
Gosford,-33.28,151.20,2008,2008,25,female,3,2.48,,,
Gosford,-33.28,151.20,2008,2008,25,female,3,2.51,,,
Gosford,-33.28,151.20,2008,2008,25,female,3,2.33,,,
Gosford,-33.28,151.20,2008,2008,25,female,3,2.42,,,
Gosford,-33.28,151.20,2008,2008,25,female,3,2.40,,,
Gosford,-33.28,151.20,2008,2008,25,female,3,2.42,,,
Gosford,-33.28,151.20,2008,2008,25,female,3,2.37,,,
Gosford,-33.28,151.20,2008,2008,25,female,3,2.41,,,
Gosford,-33.28,151.20,2008,2008,25,male,1,2.08,,,
Gosford,-33.28,151.20,2008,2008,25,male,1,2.19,,,
Gosford,-33.28,151.20,2008,2008,25,male,1,2.01,,,
Gosford,-33.28,151.20,2008,2008,25,male,1,2.08,,,
Gosford,-33.28,151.20,2008,2008,25,male,1,1.99,,,
Gosford,-33.28,151.20,2008,2008,25,male,1,2.10,,,
Gosford,-33.28,151.20,2008,2008,25,male,1,2.16,,,
Gosford,-33.28,151.20,2008,2008,25,male,1,2.16,,,
Gosford,-33.28,151.20,2008,2008,25,male,1,2.14,,,
Gosford,-33.28,151.20,2008,2008,25,male,1,2.26,,,
Gosford,-33.28,151.20,2008,2008,25,male,2,2.13,,,
Gosford,-33.28,151.20,2008,2008,25,male,2,2.22,,,
Gosford,-33.28,151.20,2008,2008,25,male,2,2.13,,,
Gosford,-33.28,151.20,2008,2008,25,male,2,2.09,,,
Gosford,-33.28,151.20,2008,2008,25,male,2,2.08,,,
Gosford,-33.28,151.20,2008,2008,25,male,2,2.13,,,
Gosford,-33.28,151.20,2008,2008,25,male,2,2.19,,,
Gosford,-33.28,151.20,2008,2008,25,male,2,2.10,,,
Gosford,-33.28,151.20,2008,2008,25,male,2,2.16,,,
Gosford,-33.28,151.20,2008,2008,25,male,2,2.14,,,
Gosford,-33.28,151.20,2008,2008,25,male,3,2.10,,,
Gosford,-33.28,151.20,2008,2008,25,male,3,2.19,,,
Gosford,-33.28,151.20,2008,2008,25,male,3,2.10,,,
Gosford,-33.28,151.20,2008,2008,25,male,3,2.12,,,
Gosford,-33.28,151.20,2008,2008,25,male,3,2.14,,,
Gosford,-33.28,151.20,2008,2008,25,male,3,2.08,,,
Gosford,-33.28,151.20,2008,2008,25,male,3,2.09,,,
Gosford,-33.28,151.20,2008,2008,25,male,3,2.18,,,
Gosford,-33.28,151.20,2008,2008,25,male,3,2.14,,,
Gosford,-33.28,151.20,2008,2008,25,male,3,2.19,,,
Crooked_River,-34.73,150.80,2008,2008,25,female,1,2.40,,,
Crooked_River,-34.73,150.80,2008,2008,25,female,1,2.43,,,
Crooked_River,-34.73,150.80,2008,2008,25,female,1,2.43,,,
Crooked_River,-34.73,150.80,2008,2008,25,female,1,2.53,,,
Crooked_River,-34.73,150.80,2008,2008,25,female,1,2.44,,,
Crooked_River,-34.73,150.80,2008,2008,25,female,1,2.46,,,
Crooked_River,-34.73,150.80,2008,2008,25,female,1,2.43,,,
Crooked_River,-34.73,150.80,2008,2008,25,female,1,2.44,,,
Crooked_River,-34.73,150.80,2008,2008,25,female,1,2.34,,,
Crooked_River,-34.73,150.80,2008,2008,25,female,1,2.45,,,
Crooked_River,-34.73,150.80,2008,2008,25,female,2,2.32,,,
Crooked_River,-34.73,150.80,2008,2008,25,female,2,2.51,,,
Crooked_River,-34.73,150.80,2008,2008,25,female,2,2.37,,,
Crooked_River,-34.73,150.80,2008,2008,25,female,2,2.33,,,
Crooked_River,-34.73,150.80,2008,2008,25,female,2,2.43,,,
Crooked_River,-34.73,150.80,2008,2008,25,female,2,2.47,,,
Crooked_River,-34.73,150.80,2008,2008,25,female,2,2.42,,,
Crooked_River,-34.73,150.80,2008,2008,25,female,2,2.42,,,
Crooked_River,-34.73,150.80,2008,2008,25,female,2,2.39,,,
Crooked_River,-34.73,150.80,2008,2008,25,female,2,2.37,,,
Crooked_River,-34.73,150.80,2008,2008,25,female,3,2.42,,,
Crooked_River,-34.73,150.80,2008,2008,25,female,3,2.36,,,
Crooked_River,-34.73,150.80,2008,2008,25,female,3,2.53,,,
Crooked_River,-34.73,150.80,2008,2008,25,female,3,2.38,,,
Crooked_River,-34.73,150.80,2008,2008,25,female,3,2.48,,,
Crooked_River,-34.73,150.80,2008,2008,25,female,3,2.37,,,
Crooked_River,-34.73,150.80,2008,2008,25,female,3,2.35,,,
Crooked_River,-34.73,150.80,2008,2008,25,female,3,2.53,,,
Crooked_River,-34.73,150.80,2008,2008,25,female,3,2.41,,,
Crooked_River,-34.73,150.80,2008,2008,25,female,3,2.44,,,
Crooked_River,-34.73,150.80,2008,2008,25,male,1,2.14,,,
Crooked_River,-34.73,150.80,2008,2008,25,male,1,2.06,,,
Crooked_River,-34.73,150.80,2008,2008,25,male,1,2.17,,,
Crooked_River,-34.73,150.80,2008,2008,25,male,1,2.06,,,
Crooked_River,-34.73,150.80,2008,2008,25,male,1,2.06,,,
Crooked_River,-34.73,150.80,2008,2008,25,male,1,2.13,,,
Crooked_River,-34.73,150.80,2008,2008,25,male,1,2.03,,,
Crooked_River,-34.73,150.80,2008,2008,25,male,1,2.21,,,
Crooked_River,-34.73,150.80,2008,2008,25,male,2,2.00,,,
Crooked_River,-34.73,150.80,2008,2008,25,male,2,2.01,,,
Crooked_River,-34.73,150.80,2008,2008,25,male,2,2.10,,,
Crooked_River,-34.73,150.80,2008,2008,25,male,2,2.03,,,
Crooked_River,-34.73,150.80,2008,2008,25,male,2,2.18,,,
Crooked_River,-34.73,150.80,2008,2008,25,male,2,2.10,,,
Crooked_River,-34.73,150.80,2008,2008,25,male,2,2.16,,,
Crooked_River,-34.73,150.80,2008,2008,25,male,2,2.06,,,
Crooked_River,-34.73,150.80,2008,2008,25,male,2,2.05,,,
Crooked_River,-34.73,150.80,2008,2008,25,male,2,2.24,,,
Crooked_River,-34.73,150.80,2008,2008,25,male,3,2.13,,,
Crooked_River,-34.73,150.80,2008,2008,25,male,3,2.18,,,
Crooked_River,-34.73,150.80,2008,2008,25,male,3,2.13,,,
Crooked_River,-34.73,150.80,2008,2008,25,male,3,2.22,,,
Crooked_River,-34.73,150.80,2008,2008,25,male,3,2.05,,,
Crooked_River,-34.73,150.80,2008,2008,25,male,3,2.07,,,
Crooked_River,-34.73,150.80,2008,2008,25,male,3,2.13,,,
Crooked_River,-34.73,150.80,2008,2008,25,male,3,2.20,,,
Crooked_River,-34.73,150.80,2008,2008,25,male,3,2.17,,,
Tilba_Winery,-36.28,150.10,2008,2008,25,female,1,2.56,,,
Tilba_Winery,-36.28,150.10,2008,2008,25,female,1,2.40,,,
Tilba_Winery,-36.28,150.10,2008,2008,25,female,1,2.51,,,
Tilba_Winery,-36.28,150.10,2008,2008,25,female,1,2.45,,,
Tilba_Winery,-36.28,150.10,2008,2008,25,female,1,2.52,,,
Tilba_Winery,-36.28,150.10,2008,2008,25,female,1,2.45,,,
Tilba_Winery,-36.28,150.10,2008,2008,25,female,1,2.37,,,
Tilba_Winery,-36.28,150.10,2008,2008,25,female,1,2.49,,,
Tilba_Winery,-36.28,150.10,2008,2008,25,female,1,2.55,,,
Tilba_Winery,-36.28,150.10,2008,2008,25,female,1,2.48,,,
Tilba_Winery,-36.28,150.10,2008,2008,25,female,2,2.49,,,
Tilba_Winery,-36.28,150.10,2008,2008,25,female,2,2.45,,,
Tilba_Winery,-36.28,150.10,2008,2008,25,female,2,2.49,,,
Tilba_Winery,-36.28,150.10,2008,2008,25,female,2,2.45,,,
Tilba_Winery,-36.28,150.10,2008,2008,25,female,2,2.41,,,
Tilba_Winery,-36.28,150.10,2008,2008,25,female,2,2.45,,,
Tilba_Winery,-36.28,150.10,2008,2008,25,female,2,2.41,,,
Tilba_Winery,-36.28,150.10,2008,2008,25,female,2,2.52,,,
Tilba_Winery,-36.28,150.10,2008,2008,25,female,2,2.42,,,
Tilba_Winery,-36.28,150.10,2008,2008,25,female,2,2.49,,,
Tilba_Winery,-36.28,150.10,2008,2008,25,female,3,2.50,,,
Tilba_Winery,-36.28,150.10,2008,2008,25,female,3,2.42,,,
Tilba_Winery,-36.28,150.10,2008,2008,25,female,3,2.51,,,
Tilba_Winery,-36.28,150.10,2008,2008,25,female,3,2.40,,,
Tilba_Winery,-36.28,150.10,2008,2008,25,female,3,2.44,,,
Tilba_Winery,-36.28,150.10,2008,2008,25,female,3,2.42,,,
Tilba_Winery,-36.28,150.10,2008,2008,25,female,3,2.17,,,
Tilba_Winery,-36.28,150.10,2008,2008,25,male,1,2.14,,,
Tilba_Winery,-36.28,150.10,2008,2008,25,male,1,2.15,,,
Tilba_Winery,-36.28,150.10,2008,2008,25,male,1,2.05,,,
Tilba_Winery,-36.28,150.10,2008,2008,25,male,1,2.16,,,
Tilba_Winery,-36.28,150.10,2008,2008,25,male,1,2.15,,,
Tilba_Winery,-36.28,150.10,2008,2008,25,male,1,2.13,,,
Tilba_Winery,-36.28,150.10,2008,2008,25,male,1,2.08,,,
Tilba_Winery,-36.28,150.10,2008,2008,25,male,1,2.16,,,
Tilba_Winery,-36.28,150.10,2008,2008,25,male,1,2.25,,,
Tilba_Winery,-36.28,150.10,2008,2008,25,male,2,2.03,,,
Tilba_Winery,-36.28,150.10,2008,2008,25,male,2,2.14,,,
Tilba_Winery,-36.28,150.10,2008,2008,25,male,2,2.08,,,
Tilba_Winery,-36.28,150.10,2008,2008,25,male,2,2.06,,,
Tilba_Winery,-36.28,150.10,2008,2008,25,male,2,2.22,,,
Tilba_Winery,-36.28,150.10,2008,2008,25,male,2,2.05,,,
Tilba_Winery,-36.28,150.10,2008,2008,25,male,2,2.05,,,
Tilba_Winery,-36.28,150.10,2008,2008,25,male,2,2.15,,,
Tilba_Winery,-36.28,150.10,2008,2008,25,male,2,2.12,,,
Tilba_Winery,-36.28,150.10,2008,2008,25,male,2,2.11,,,
Tilba_Winery,-36.28,150.10,2008,2008,25,male,3,2.08,,,
Tilba_Winery,-36.28,150.10,2008,2008,25,male,3,2.22,,,
Tilba_Winery,-36.28,150.10,2008,2008,25,male,3,2.07,,,
Tilba_Winery,-36.28,150.10,2008,2008,25,male,3,2.07,,,
Tilba_Winery,-36.28,150.10,2008,2008,25,male,3,2.14,,,
Tilba_Winery,-36.28,150.10,2008,2008,25,male,3,2.16,,,
Tilba_Winery,-36.28,150.10,2008,2008,25,male,3,2.10,,,
Tilba_Winery,-36.28,150.10,2008,2008,25,male,3,2.09,,,
Tilba_Winery,-36.28,150.10,2008,2008,25,male,3,2.09,,,
Pambula,-36.92,149.87,2008,2008,25,female,1,2.37,,,
Pambula,-36.92,149.87,2008,2008,25,female,1,2.46,,,
Pambula,-36.92,149.87,2008,2008,25,female,1,2.39,,,
Pambula,-36.92,149.87,2008,2008,25,female,1,2.39,,,
Pambula,-36.92,149.87,2008,2008,25,female,1,2.28,,,
Pambula,-36.92,149.87,2008,2008,25,female,1,2.35,,,
Pambula,-36.92,149.87,2008,2008,25,female,1,2.31,,,
Pambula,-36.92,149.87,2008,2008,25,female,2,2.41,,,
Pambula,-36.92,149.87,2008,2008,25,female,2,2.40,,,
Pambula,-36.92,149.87,2008,2008,25,female,2,2.39,,,
Pambula,-36.92,149.87,2008,2008,25,female,2,2.37,,,
Pambula,-36.92,149.87,2008,2008,25,female,2,2.36,,,
Pambula,-36.92,149.87,2008,2008,25,female,2,2.41,,,
Pambula,-36.92,149.87,2008,2008,25,female,2,2.36,,,
Pambula,-36.92,149.87,2008,2008,25,female,2,2.41,,,
Pambula,-36.92,149.87,2008,2008,25,female,2,2.34,,,
Pambula,-36.92,149.87,2008,2008,25,female,2,2.32,,,
Pambula,-36.92,149.87,2008,2008,25,female,3,2.35,,,
Pambula,-36.92,149.87,2008,2008,25,female,3,2.41,,,
Pambula,-36.92,149.87,2008,2008,25,female,3,2.34,,,
Pambula,-36.92,149.87,2008,2008,25,female,3,2.25,,,
Pambula,-36.92,149.87,2008,2008,25,female,3,2.37,,,
Pambula,-36.92,149.87,2008,2008,25,female,3,2.27,,,
Pambula,-36.92,149.87,2008,2008,25,female,3,2.24,,,
Pambula,-36.92,149.87,2008,2008,25,female,3,2.42,,,
Pambula,-36.92,149.87,2008,2008,25,female,3,2.35,,,
Pambula,-36.92,149.87,2008,2008,25,female,3,2.30,,,
Pambula,-36.92,149.87,2008,2008,25,male,1,2.08,,,
Pambula,-36.92,149.87,2008,2008,25,male,1,2.09,,,
Pambula,-36.92,149.87,2008,2008,25,male,1,2.03,,,
Pambula,-36.92,149.87,2008,2008,25,male,1,2.01,,,
Pambula,-36.92,149.87,2008,2008,25,male,1,2.07,,,
Pambula,-36.92,149.87,2008,2008,25,male,1,2.02,,,
Pambula,-36.92,149.87,2008,2008,25,male,1,2.08,,,
Pambula,-36.92,149.87,2008,2008,25,male,1,1.95,,,
Pambula,-36.92,149.87,2008,2008,25,male,1,2.07,,,
Pambula,-36.92,149.87,2008,2008,25,male,2,2.13,,,
Pambula,-36.92,149.87,2008,2008,25,male,2,2.00,,,
Pambula,-36.92,149.87,2008,2008,25,male,2,2.05,,,
Pambula,-36.92,149.87,2008,2008,25,male,2,1.86,,,
Pambula,-36.92,149.87,2008,2008,25,male,2,2.02,,,
Pambula,-36.92,149.87,2008,2008,25,male,2,2.07,,,
Pambula,-36.92,149.87,2008,2008,25,male,2,2.11,,,
Pambula,-36.92,149.87,2008,2008,25,male,2,2.05,,,
Pambula,-36.92,149.87,2008,2008,25,male,2,2.08,,,
Pambula,-36.92,149.87,2008,2008,25,male,2,2.09,,,
Pambula,-36.92,149.87,2008,2008,25,male,3,2.09,,,
Pambula,-36.92,149.87,2008,2008,25,male,3,1.96,,,
Pambula,-36.92,149.87,2008,2008,25,male,3,2.08,,,
Pambula,-36.92,149.87,2008,2008,25,male,3,1.96,,,
Pambula,-36.92,149.87,2008,2008,25,male,3,1.99,,,
Pambula,-36.92,149.87,2008,2008,25,male,3,2.05,,,
Pambula,-36.92,149.87,2008,2008,25,male,3,2.05,,,
Pambula,-36.92,149.87,2008,2008,25,male,3,2.07,,,
Pambula,-36.92,149.87,2008,2008,25,male,3,2.11,,,
Pambula,-36.92,149.87,2008,2008,25,male,3,1.96,,,
Metung,-37.88,147.85,2008,2008,25,female,1,2.49,,,
Metung,-37.88,147.85,2008,2008,25,female,1,2.44,,,
Metung,-37.88,147.85,2008,2008,25,female,1,2.46,,,
Metung,-37.88,147.85,2008,2008,25,female,1,2.39,,,
Metung,-37.88,147.85,2008,2008,25,female,1,2.41,,,
Metung,-37.88,147.85,2008,2008,25,female,1,2.42,,,
Metung,-37.88,147.85,2008,2008,25,female,1,2.46,,,
Metung,-37.88,147.85,2008,2008,25,female,1,2.52,,,
Metung,-37.88,147.85,2008,2008,25,female,1,2.46,,,
Metung,-37.88,147.85,2008,2008,25,female,2,2.43,,,
Metung,-37.88,147.85,2008,2008,25,female,2,2.39,,,
Metung,-37.88,147.85,2008,2008,25,female,2,2.35,,,
Metung,-37.88,147.85,2008,2008,25,female,2,2.46,,,
Metung,-37.88,147.85,2008,2008,25,female,2,2.35,,,
Metung,-37.88,147.85,2008,2008,25,female,2,2.46,,,
Metung,-37.88,147.85,2008,2008,25,female,2,2.37,,,
Metung,-37.88,147.85,2008,2008,25,female,2,2.45,,,
Metung,-37.88,147.85,2008,2008,25,female,2,2.41,,,
Metung,-37.88,147.85,2008,2008,25,female,2,2.47,,,
Metung,-37.88,147.85,2008,2008,25,female,3,2.39,,,
Metung,-37.88,147.85,2008,2008,25,female,3,2.44,,,
Metung,-37.88,147.85,2008,2008,25,female,3,2.54,,,
Metung,-37.88,147.85,2008,2008,25,female,3,2.48,,,
Metung,-37.88,147.85,2008,2008,25,female,3,2.54,,,
Metung,-37.88,147.85,2008,2008,25,female,3,2.43,,,
Metung,-37.88,147.85,2008,2008,25,female,3,2.45,,,
Metung,-37.88,147.85,2008,2008,25,female,3,2.40,,,
Metung,-37.88,147.85,2008,2008,25,male,1,2.16,,,
Metung,-37.88,147.85,2008,2008,25,male,1,2.17,,,
Metung,-37.88,147.85,2008,2008,25,male,1,2.15,,,
Metung,-37.88,147.85,2008,2008,25,male,1,2.12,,,
Metung,-37.88,147.85,2008,2008,25,male,1,2.15,,,
Metung,-37.88,147.85,2008,2008,25,male,1,2.17,,,
Metung,-37.88,147.85,2008,2008,25,male,1,2.19,,,
Metung,-37.88,147.85,2008,2008,25,male,1,2.04,,,
Metung,-37.88,147.85,2008,2008,25,male,1,2.20,,,
Metung,-37.88,147.85,2008,2008,25,male,1,2.11,,,
Metung,-37.88,147.85,2008,2008,25,male,1,2.07,,,
Metung,-37.88,147.85,2008,2008,25,male,2,2.14,,,
Metung,-37.88,147.85,2008,2008,25,male,2,2.11,,,
Metung,-37.88,147.85,2008,2008,25,male,2,2.19,,,
Metung,-37.88,147.85,2008,2008,25,male,2,2.08,,,
Metung,-37.88,147.85,2008,2008,25,male,2,2.12,,,
Metung,-37.88,147.85,2008,2008,25,male,2,2.12,,,
Metung,-37.88,147.85,2008,2008,25,male,2,2.15,,,
Metung,-37.88,147.85,2008,2008,25,male,2,2.12,,,
Metung,-37.88,147.85,2008,2008,25,male,2,2.11,,,
Metung,-37.88,147.85,2008,2008,25,male,3,2.22,,,
Metung,-37.88,147.85,2008,2008,25,male,3,1.97,,,
Metung,-37.88,147.85,2008,2008,25,male,3,2.21,,,
Metung,-37.88,147.85,2008,2008,25,male,3,2.21,,,
Metung,-37.88,147.85,2008,2008,25,male,3,2.18,,,
Metung,-37.88,147.85,2008,2008,25,male,3,2.18,,,
Metung,-37.88,147.85,2008,2008,25,male,3,2.06,,,
Metung,-37.88,147.85,2008,2008,25,male,3,2.20,,,
Metung,-37.88,147.85,2008,2008,25,male,3,2.18,,,
Metung,-37.88,147.85,2008,2008,25,male,3,2.13,,,
North_Tasmania,-41.23,147.32,2008,2008,25,female,1,2.45,,,
North_Tasmania,-41.23,147.32,2008,2008,25,female,1,2.40,,,
North_Tasmania,-41.23,147.32,2008,2008,25,female,1,2.35,,,
North_Tasmania,-41.23,147.32,2008,2008,25,female,1,2.45,,,
North_Tasmania,-41.23,147.32,2008,2008,25,female,1,2.39,,,
North_Tasmania,-41.23,147.32,2008,2008,25,female,1,2.37,,,
North_Tasmania,-41.23,147.32,2008,2008,25,female,1,2.38,,,
North_Tasmania,-41.23,147.32,2008,2008,25,female,1,2.50,,,
North_Tasmania,-41.23,147.32,2008,2008,25,female,1,2.41,,,
North_Tasmania,-41.23,147.32,2008,2008,25,female,1,2.45,,,
North_Tasmania,-41.23,147.32,2008,2008,25,female,1,2.56,,,
North_Tasmania,-41.23,147.32,2008,2008,25,female,2,2.49,,,
North_Tasmania,-41.23,147.32,2008,2008,25,female,2,2.51,,,
North_Tasmania,-41.23,147.32,2008,2008,25,female,2,2.41,,,
North_Tasmania,-41.23,147.32,2008,2008,25,female,2,2.44,,,
North_Tasmania,-41.23,147.32,2008,2008,25,female,2,2.51,,,
North_Tasmania,-41.23,147.32,2008,2008,25,female,2,2.34,,,
North_Tasmania,-41.23,147.32,2008,2008,25,female,2,2.31,,,
North_Tasmania,-41.23,147.32,2008,2008,25,female,2,2.48,,,
North_Tasmania,-41.23,147.32,2008,2008,25,female,2,2.44,,,
North_Tasmania,-41.23,147.32,2008,2008,25,female,2,2.44,,,
North_Tasmania,-41.23,147.32,2008,2008,25,female,3,2.56,,,
North_Tasmania,-41.23,147.32,2008,2008,25,female,3,2.55,,,
North_Tasmania,-41.23,147.32,2008,2008,25,female,3,2.39,,,
North_Tasmania,-41.23,147.32,2008,2008,25,female,3,2.49,,,
North_Tasmania,-41.23,147.32,2008,2008,25,female,3,2.35,,,
North_Tasmania,-41.23,147.32,2008,2008,25,female,3,2.40,,,
North_Tasmania,-41.23,147.32,2008,2008,25,female,3,2.57,,,
North_Tasmania,-41.23,147.32,2008,2008,25,female,3,2.55,,,
North_Tasmania,-41.23,147.32,2008,2008,25,female,3,2.49,,,
North_Tasmania,-41.23,147.32,2008,2008,25,female,3,2.52,,,
North_Tasmania,-41.23,147.32,2008,2008,25,male,1,2.29,,,
North_Tasmania,-41.23,147.32,2008,2008,25,male,1,2.09,,,
North_Tasmania,-41.23,147.32,2008,2008,25,male,1,2.11,,,
North_Tasmania,-41.23,147.32,2008,2008,25,male,1,2.20,,,
North_Tasmania,-41.23,147.32,2008,2008,25,male,1,2.16,,,
North_Tasmania,-41.23,147.32,2008,2008,25,male,1,2.13,,,
North_Tasmania,-41.23,147.32,2008,2008,25,male,1,2.18,,,
North_Tasmania,-41.23,147.32,2008,2008,25,male,1,2.13,,,
North_Tasmania,-41.23,147.32,2008,2008,25,male,1,2.41,,,
North_Tasmania,-41.23,147.32,2008,2008,25,male,1,2.13,,,
North_Tasmania,-41.23,147.32,2008,2008,25,male,2,2.10,,,
North_Tasmania,-41.23,147.32,2008,2008,25,male,2,2.14,,,
North_Tasmania,-41.23,147.32,2008,2008,25,male,2,2.11,,,
North_Tasmania,-41.23,147.32,2008,2008,25,male,2,2.08,,,
North_Tasmania,-41.23,147.32,2008,2008,25,male,2,2.25,,,
North_Tasmania,-41.23,147.32,2008,2008,25,male,2,2.17,,,
North_Tasmania,-41.23,147.32,2008,2008,25,male,2,2.23,,,
North_Tasmania,-41.23,147.32,2008,2008,25,male,2,2.10,,,
North_Tasmania,-41.23,147.32,2008,2008,25,male,2,2.21,,,
North_Tasmania,-41.23,147.32,2008,2008,25,male,2,2.13,,,
North_Tasmania,-41.23,147.32,2008,2008,25,male,3,2.19,,,
North_Tasmania,-41.23,147.32,2008,2008,25,male,3,2.15,,,
North_Tasmania,-41.23,147.32,2008,2008,25,male,3,2.20,,,
North_Tasmania,-41.23,147.32,2008,2008,25,male,3,2.17,,,
North_Tasmania,-41.23,147.32,2008,2008,25,male,3,2.19,,,
North_Tasmania,-41.23,147.32,2008,2008,25,male,3,2.14,,,
North_Tasmania,-41.23,147.32,2008,2008,25,male,3,2.14,,,
North_Tasmania,-41.23,147.32,2008,2008,25,male,3,2.20,,,
North_Tasmania,-41.23,147.32,2008,2008,25,male,3,2.11,,,
North_Tasmania,-41.23,147.32,2008,2008,25,male,3,2.18,,,
South_Tasmania,-43.15,147.12,2008,2008,25,female,1,2.53,,,
South_Tasmania,-43.15,147.12,2008,2008,25,female,1,2.43,,,
South_Tasmania,-43.15,147.12,2008,2008,25,female,1,2.53,,,
South_Tasmania,-43.15,147.12,2008,2008,25,female,1,2.59,,,
South_Tasmania,-43.15,147.12,2008,2008,25,female,1,2.61,,,
South_Tasmania,-43.15,147.12,2008,2008,25,female,1,2.51,,,
South_Tasmania,-43.15,147.12,2008,2008,25,female,1,2.39,,,
South_Tasmania,-43.15,147.12,2008,2008,25,female,1,2.56,,,
South_Tasmania,-43.15,147.12,2008,2008,25,female,1,2.57,,,
South_Tasmania,-43.15,147.12,2008,2008,25,female,1,2.49,,,
South_Tasmania,-43.15,147.12,2008,2008,25,female,2,2.37,,,
South_Tasmania,-43.15,147.12,2008,2008,25,female,2,2.41,,,
South_Tasmania,-43.15,147.12,2008,2008,25,female,2,2.52,,,
South_Tasmania,-43.15,147.12,2008,2008,25,female,2,2.41,,,
South_Tasmania,-43.15,147.12,2008,2008,25,female,2,2.33,,,
South_Tasmania,-43.15,147.12,2008,2008,25,female,2,2.55,,,
South_Tasmania,-43.15,147.12,2008,2008,25,female,2,2.59,,,
South_Tasmania,-43.15,147.12,2008,2008,25,female,2,2.38,,,
South_Tasmania,-43.15,147.12,2008,2008,25,female,2,2.55,,,
South_Tasmania,-43.15,147.12,2008,2008,25,female,2,2.46,,,
South_Tasmania,-43.15,147.12,2008,2008,25,female,3,2.58,,,
South_Tasmania,-43.15,147.12,2008,2008,25,female,3,2.45,,,
South_Tasmania,-43.15,147.12,2008,2008,25,female,3,2.40,,,
