Population,Latitude,Longitude,Year_start,Year_end,Temperature,Sex,Replicate_vial,Thorax_length
South_Tasmania,-42.77,147.57,2008,2008,25,male,2,0.90
South_Tasmania,-42.77,147.57,2008,2008,25,male,2,0.92
South_Tasmania,-42.77,147.57,2008,2008,25,male,2,0.92
South_Tasmania,-42.77,147.57,2008,2008,25,male,2,0.93
South_Tasmania,-42.77,147.57,2008,2008,25,male,2,0.95
South_Tasmania,-42.77,147.57,2008,2008,25,male,2,0.97
South_Tasmania,-42.77,147.57,2008,2008,25,male,2,0.97
South_Tasmania,-42.77,147.57,2008,2008,25,male,2,0.97
South_Tasmania,-42.77,147.57,2008,2008,25,male,2,0.97
South_Tasmania,-42.77,147.57,2008,2008,29,male,2,0.87
South_Tasmania,-42.77,147.57,2008,2008,29,male,2,0.87
South_Tasmania,-42.77,147.57,2008,2008,29,male,2,0.80
South_Tasmania,-42.77,147.57,2008,2008,29,male,2,0.82
South_Tasmania,-42.77,147.57,2008,2008,29,male,2,0.80
South_Tasmania,-42.77,147.57,2008,2008,29,male,2,0.82
South_Tasmania,-42.77,147.57,2008,2008,29,male,2,0.85
South_Tasmania,-42.77,147.57,2008,2008,29,male,2,0.83
South_Tasmania,-42.77,147.57,2008,2008,29,male,2,0.83
South_Tasmania,-42.77,147.57,2008,2008,29,male,2,0.83
South_Tasmania,-42.77,147.57,2008,2008,18,female,3,1.05
South_Tasmania,-42.77,147.57,2008,2008,18,female,3,1.07
South_Tasmania,-42.77,147.57,2008,2008,18,female,3,1.07
South_Tasmania,-42.77,147.57,2008,2008,18,female,3,1.07
South_Tasmania,-42.77,147.57,2008,2008,18,female,3,1.07
South_Tasmania,-42.77,147.57,2008,2008,18,female,3,1.07
South_Tasmania,-42.77,147.57,2008,2008,18,female,3,1.10
South_Tasmania,-42.77,147.57,2008,2008,18,female,3,1.10
South_Tasmania,-42.77,147.57,2008,2008,18,female,3,1.10
South_Tasmania,-42.77,147.57,2008,2008,18,female,3,1.12
South_Tasmania,-42.77,147.57,2008,2008,25,female,3,1.03
South_Tasmania,-42.77,147.57,2008,2008,25,female,3,1.03
South_Tasmania,-42.77,147.57,2008,2008,25,female,3,1.03
South_Tasmania,-42.77,147.57,2008,2008,25,female,3,1.03
South_Tasmania,-42.77,147.57,2008,2008,25,female,3,1.05
South_Tasmania,-42.77,147.57,2008,2008,25,female,3,1.07
South_Tasmania,-42.77,147.57,2008,2008,25,female,3,1.07
South_Tasmania,-42.77,147.57,2008,2008,25,female,3,1.07
South_Tasmania,-42.77,147.57,2008,2008,25,female,3,1.10
South_Tasmania,-42.77,147.57,2008,2008,25,female,3,1.10
South_Tasmania,-42.77,147.57,2008,2008,29,female,3,1.03
South_Tasmania,-42.77,147.57,2008,2008,29,female,3,1.00
South_Tasmania,-42.77,147.57,2008,2008,29,female,3,0.90
South_Tasmania,-42.77,147.57,2008,2008,29,female,3,0.97
South_Tasmania,-42.77,147.57,2008,2008,29,female,3,0.97
South_Tasmania,-42.77,147.57,2008,2008,29,female,3,0.93
South_Tasmania,-42.77,147.57,2008,2008,29,female,3,0.95
South_Tasmania,-42.77,147.57,2008,2008,29,female,3,0.97
South_Tasmania,-42.77,147.57,2008,2008,29,female,3,0.98
South_Tasmania,-42.77,147.57,2008,2008,29,female,3,1.00
South_Tasmania,-42.77,147.57,2008,2008,18,male,3,0.93
South_Tasmania,-42.77,147.57,2008,2008,18,male,3,0.97
South_Tasmania,-42.77,147.57,2008,2008,18,male,3,0.97
South_Tasmania,-42.77,147.57,2008,2008,18,male,3,0.97
South_Tasmania,-42.77,147.57,2008,2008,18,male,3,0.97
South_Tasmania,-42.77,147.57,2008,2008,18,male,3,0.97
South_Tasmania,-42.77,147.57,2008,2008,18,male,3,0.97
South_Tasmania,-42.77,147.57,2008,2008,18,male,3,0.97
South_Tasmania,-42.77,147.57,2008,2008,18,male,3,0.98
South_Tasmania,-42.77,147.57,2008,2008,18,male,3,1.00
South_Tasmania,-42.77,147.57,2008,2008,25,male,3,0.92
South_Tasmania,-42.77,147.57,2008,2008,25,male,3,0.93
South_Tasmania,-42.77,147.57,2008,2008,25,male,3,0.93
South_Tasmania,-42.77,147.57,2008,2008,25,male,3,0.93
South_Tasmania,-42.77,147.57,2008,2008,25,male,3,0.93
South_Tasmania,-42.77,147.57,2008,2008,25,male,3,0.93
South_Tasmania,-42.77,147.57,2008,2008,25,male,3,0.93
South_Tasmania,-42.77,147.57,2008,2008,25,male,3,0.95
South_Tasmania,-42.77,147.57,2008,2008,25,male,3,0.97
South_Tasmania,-42.77,147.57,2008,2008,29,male,3,0.83
South_Tasmania,-42.77,147.57,2008,2008,29,male,3,0.80
South_Tasmania,-42.77,147.57,2008,2008,29,male,3,0.87
South_Tasmania,-42.77,147.57,2008,2008,29,male,3,0.88
South_Tasmania,-42.77,147.57,2008,2008,29,male,3,0.83
South_Tasmania,-42.77,147.57,2008,2008,29,male,3,0.90
South_Tasmania,-42.77,147.57,2008,2008,29,male,3,0.83
South_Tasmania,-42.77,147.57,2008,2008,29,male,3,0.85
South_Tasmania,-42.77,147.57,2008,2008,29,male,3,0.88
South_Tasmania,-42.77,147.57,2008,2008,29,male,3,0.85
