Population,Latitude,Longitude,Year_start,Year_end,Replicate_vial,Temperature,Sex,Wing_thorax_ratio
Pambula,-36.92,149.87,2008,2008,3,25,male,2.33
Pambula,-36.92,149.87,2008,2008,3,25,male,2.29
Pambula,-36.92,149.87,2008,2008,3,25,male,2.25
Pambula,-36.92,149.87,2008,2008,3,25,male,2.28
Pambula,-36.92,149.87,2008,2008,3,25,male,2.35
Pambula,-36.92,149.87,2008,2008,3,25,male,2.31
Pambula,-36.92,149.87,2008,2008,3,25,male,2.29
Pambula,-36.92,149.87,2008,2008,3,25,male,2.29
Pambula,-36.92,149.87,2008,2008,3,25,male,2.40
Pambula,-36.92,149.87,2008,2008,3,25,male,2.47
Metung,-37.88,147.85,2008,2008,1,25,male,2.26
Metung,-37.88,147.85,2008,2008,1,25,male,2.52
Metung,-37.88,147.85,2008,2008,1,25,male,2.39
Metung,-37.88,147.85,2008,2008,1,25,male,2.42
Metung,-37.88,147.85,2008,2008,1,25,male,2.47
Metung,-37.88,147.85,2008,2008,1,25,male,2.38
Metung,-37.88,147.85,2008,2008,1,25,male,2.44
Metung,-37.88,147.85,2008,2008,1,25,male,2.40
Metung,-37.88,147.85,2008,2008,1,25,male,2.51
Metung,-37.88,147.85,2008,2008,1,25,male,2.62
Metung,-37.88,147.85,2008,2008,2,25,male,2.29
Metung,-37.88,147.85,2008,2008,2,25,male,2.25
Metung,-37.88,147.85,2008,2008,2,25,male,2.30
Metung,-37.88,147.85,2008,2008,2,25,male,2.35
Metung,-37.88,147.85,2008,2008,2,25,male,2.40
Metung,-37.88,147.85,2008,2008,2,25,male,2.27
Metung,-37.88,147.85,2008,2008,2,25,male,2.38
Metung,-37.88,147.85,2008,2008,2,25,male,2.22
Metung,-37.88,147.85,2008,2008,2,25,male,2.31
Metung,-37.88,147.85,2008,2008,3,25,male,2.36
Metung,-37.88,147.85,2008,2008,3,25,male,2.27
Metung,-37.88,147.85,2008,2008,3,25,male,2.30
Metung,-37.88,147.85,2008,2008,3,25,male,2.33
Metung,-37.88,147.85,2008,2008,3,25,male,2.34
Metung,-37.88,147.85,2008,2008,3,25,male,2.53
Metung,-37.88,147.85,2008,2008,3,25,male,2.44
Metung,-37.88,147.85,2008,2008,3,25,male,2.30
Metung,-37.88,147.85,2008,2008,3,25,male,2.41
North_Tasmania,-41.23,147.32,2008,2008,1,25,male,2.22
North_Tasmania,-41.23,147.32,2008,2008,1,25,male,2.33
North_Tasmania,-41.23,147.32,2008,2008,1,25,male,2.44
North_Tasmania,-41.23,147.32,2008,2008,1,25,male,2.36
North_Tasmania,-41.23,147.32,2008,2008,1,25,male,2.30
North_Tasmania,-41.23,147.32,2008,2008,1,25,male,2.41
North_Tasmania,-41.23,147.32,2008,2008,1,25,male,2.43
North_Tasmania,-41.23,147.32,2008,2008,1,25,male,2.35
North_Tasmania,-41.23,147.32,2008,2008,1,25,male,2.71
North_Tasmania,-41.23,147.32,2008,2008,2,25,male,2.21
North_Tasmania,-41.23,147.32,2008,2008,2,25,male,2.32
North_Tasmania,-41.23,147.32,2008,2008,2,25,male,2.42
North_Tasmania,-41.23,147.32,2008,2008,2,25,male,2.42
North_Tasmania,-41.23,147.32,2008,2008,2,25,male,2.27
North_Tasmania,-41.23,147.32,2008,2008,2,25,male,2.33
North_Tasmania,-41.23,147.32,2008,2008,2,25,male,2.39
North_Tasmania,-41.23,147.32,2008,2008,2,25,male,2.44
North_Tasmania,-41.23,147.32,2008,2008,2,25,male,2.47
North_Tasmania,-41.23,147.32,2008,2008,2,25,male,2.44
North_Tasmania,-41.23,147.32,2008,2008,3,25,male,2.42
North_Tasmania,-41.23,147.32,2008,2008,3,25,male,2.36
North_Tasmania,-41.23,147.32,2008,2008,3,25,male,2.37
North_Tasmania,-41.23,147.32,2008,2008,3,25,male,2.37
North_Tasmania,-41.23,147.32,2008,2008,3,25,male,2.45
North_Tasmania,-41.23,147.32,2008,2008,3,25,male,2.42
North_Tasmania,-41.23,147.32,2008,2008,3,25,male,2.38
North_Tasmania,-41.23,147.32,2008,2008,3,25,male,2.39
North_Tasmania,-41.23,147.32,2008,2008,3,25,male,2.39
South_Tasmania,-43.15,147.12,2008,2008,1,25,male,2.41
South_Tasmania,-43.15,147.12,2008,2008,1,25,male,2.37
South_Tasmania,-43.15,147.12,2008,2008,1,25,male,2.39
South_Tasmania,-43.15,147.12,2008,2008,1,25,male,2.40
South_Tasmania,-43.15,147.12,2008,2008,1,25,male,2.57
South_Tasmania,-43.15,147.12,2008,2008,1,25,male,2.54
South_Tasmania,-43.15,147.12,2008,2008,1,25,male,2.56
South_Tasmania,-43.15,147.12,2008,2008,1,25,male,2.52
South_Tasmania,-43.15,147.12,2008,2008,1,25,male,2.47
South_Tasmania,-43.15,147.12,2008,2008,1,25,male,2.53
South_Tasmania,-43.15,147.12,2008,2008,2,25,male,2.33
South_Tasmania,-43.15,147.12,2008,2008,2,25,male,2.38
South_Tasmania,-43.15,147.12,2008,2008,2,25,male,2.33
South_Tasmania,-43.15,147.12,2008,2008,2,25,male,2.29
South_Tasmania,-43.15,147.12,2008,2008,2,25,male,2.39
South_Tasmania,-43.15,147.12,2008,2008,2,25,male,2.44
South_Tasmania,-43.15,147.12,2008,2008,2,25,male,2.31
South_Tasmania,-43.15,147.12,2008,2008,2,25,male,2.44
South_Tasmania,-43.15,147.12,2008,2008,2,25,male,2.51
South_Tasmania,-43.15,147.12,2008,2008,3,25,male,2.41
South_Tasmania,-43.15,147.12,2008,2008,3,25,male,2.45
South_Tasmania,-43.15,147.12,2008,2008,3,25,male,2.57
South_Tasmania,-43.15,147.12,2008,2008,3,25,male,2.48
South_Tasmania,-43.15,147.12,2008,2008,3,25,male,2.50
South_Tasmania,-43.15,147.12,2008,2008,3,25,male,2.46
South_Tasmania,-43.15,147.12,2008,2008,3,25,male,2.51
South_Tasmania,-43.15,147.12,2008,2008,3,25,male,2.52
South_Tasmania,-43.15,147.12,2008,2008,3,25,male,2.46
South_Tasmania,-43.15,147.12,2008,2008,3,25,male,2.43
Innisfail,-17.52,146.02,2008,2008,1,29,female,2.06
Innisfail,-17.52,146.02,2008,2008,1,29,female,2.13
Innisfail,-17.52,146.02,2008,2008,1,29,female,2.15
Innisfail,-17.52,146.02,2008,2008,1,29,female,2.07
Innisfail,-17.52,146.02,2008,2008,1,29,female,2.12
Innisfail,-17.52,146.02,2008,2008,1,29,female,2.05
Innisfail,-17.52,146.02,2008,2008,1,29,female,2.08
Innisfail,-17.52,146.02,2008,2008,1,29,female,1.99
Innisfail,-17.52,146.02,2008,2008,1,29,female,2.10
Innisfail,-17.52,146.02,2008,2008,1,29,female,2.16
Innisfail,-17.52,146.02,2008,2008,2,29,female,2.10
Innisfail,-17.52,146.02,2008,2008,2,29,female,2.12
Innisfail,-17.52,146.02,2008,2008,2,29,female,2.23
Innisfail,-17.52,146.02,2008,2008,2,29,female,2.21
Innisfail,-17.52,146.02,2008,2008,2,29,female,2.07
Innisfail,-17.52,146.02,2008,2008,2,29,female,2.12
Innisfail,-17.52,146.02,2008,2008,2,29,female,2.05
Innisfail,-17.52,146.02,2008,2008,2,29,female,2.13
Innisfail,-17.52,146.02,2008,2008,2,29,female,2.05
Innisfail,-17.52,146.02,2008,2008,2,29,female,1.98
Innisfail,-17.52,146.02,2008,2008,3,29,female,2.12
Innisfail,-17.52,146.02,2008,2008,3,29,female,2.08
Innisfail,-17.52,146.02,2008,2008,3,29,female,2.07
Innisfail,-17.52,146.02,2008,2008,3,29,female,2.16
Innisfail,-17.52,146.02,2008,2008,3,29,female,2.09
Innisfail,-17.52,146.02,2008,2008,3,29,female,2.08
Innisfail,-17.52,146.02,2008,2008,3,29,female,2.06
Innisfail,-17.52,146.02,2008,2008,3,29,female,2.13
Innisfail,-17.52,146.02,2008,2008,3,29,female,2.14
Innisfail,-17.52,146.02,2008,2008,3,29,female,2.19
Cardwell,-18.10,145.90,2008,2008,1,29,female,1.97
Cardwell,-18.10,145.90,2008,2008,1,29,female,2.03
Cardwell,-18.10,145.90,2008,2008,1,29,female,1.95
Cardwell,-18.10,145.90,2008,2008,1,29,female,2.11
Cardwell,-18.10,145.90,2008,2008,1,29,female,2.08
Cardwell,-18.10,145.90,2008,2008,1,29,female,2.16
Cardwell,-18.10,145.90,2008,2008,1,29,female,1.97
Cardwell,-18.10,145.90,2008,2008,1,29,female,2.09
Cardwell,-18.10,145.90,2008,2008,1,29,female,2.05
Cardwell,-18.10,145.90,2008,2008,1,29,female,2.11
Cardwell,-18.10,145.90,2008,2008,2,29,female,2.09
Cardwell,-18.10,145.90,2008,2008,2,29,female,2.08
Cardwell,-18.10,145.90,2008,2008,2,29,female,2.02
Cardwell,-18.10,145.90,2008,2008,2,29,female,2.09
Cardwell,-18.10,145.90,2008,2008,2,29,female,2.10
Cardwell,-18.10,145.90,2008,2008,2,29,female,1.97
Cardwell,-18.10,145.90,2008,2008,2,29,female,2.05
Cardwell,-18.10,145.90,2008,2008,2,29,female,2.13
Cardwell,-18.10,145.90,2008,2008,3,29,female,2.06
Cardwell,-18.10,145.90,2008,2008,3,29,female,2.11
Cardwell,-18.10,145.90,2008,2008,3,29,female,2.07
Cardwell,-18.10,145.90,2008,2008,3,29,female,2.01
Cardwell,-18.10,145.90,2008,2008,3,29,female,2.09
Cardwell,-18.10,145.90,2008,2008,3,29,female,2.12
Cardwell,-18.10,145.90,2008,2008,3,29,female,2.11
Cardwell,-18.10,145.90,2008,2008,3,29,female,2.05
Cardwell,-18.10,145.90,2008,2008,3,29,female,2.08
Cardwell,-18.10,145.90,2008,2008,3,29,female,2.01
Bowen,-19.97,148.22,2008,2008,1,29,female,2.11
Bowen,-19.97,148.22,2008,2008,1,29,female,2.10
Bowen,-19.97,148.22,2008,2008,1,29,female,2.09
Bowen,-19.97,148.22,2008,2008,1,29,female,2.13
Bowen,-19.97,148.22,2008,2008,1,29,female,2.17
Bowen,-19.97,148.22,2008,2008,1,29,female,2.09
Bowen,-19.97,148.22,2008,2008,1,29,female,2.12
Bowen,-19.97,148.22,2008,2008,1,29,female,2.08
Bowen,-19.97,148.22,2008,2008,1,29,female,2.23
Bowen,-19.97,148.22,2008,2008,1,29,female,2.07
Bowen,-19.97,148.22,2008,2008,2,29,female,2.02
Bowen,-19.97,148.22,2008,2008,2,29,female,2.08
Bowen,-19.97,148.22,2008,2008,2,29,female,2.09
Bowen,-19.97,148.22,2008,2008,2,29,female,2.03
Bowen,-19.97,148.22,2008,2008,2,29,female,2.12
Bowen,-19.97,148.22,2008,2008,2,29,female,1.92
Bowen,-19.97,148.22,2008,2008,2,29,female,2.05
Bowen,-19.97,148.22,2008,2008,2,29,female,2.01
Bowen,-19.97,148.22,2008,2008,2,29,female,2.12
Bowen,-19.97,148.22,2008,2008,2,29,female,2.09
Bowen,-19.97,148.22,2008,2008,3,29,female,2.05
Bowen,-19.97,148.22,2008,2008,3,29,female,2.07
Bowen,-19.97,148.22,2008,2008,3,29,female,2.12
Bowen,-19.97,148.22,2008,2008,3,29,female,2.11
Bowen,-19.97,148.22,2008,2008,3,29,female,2.03
Bowen,-19.97,148.22,2008,2008,3,29,female,2.06
Bowen,-19.97,148.22,2008,2008,3,29,female,2.08
Bowen,-19.97,148.22,2008,2008,3,29,female,2.09
Bowen,-19.97,148.22,2008,2008,3,29,female,2.02
Bowen,-19.97,148.22,2008,2008,3,29,female,2.10
Eungella,-21.13,148.50,2008,2008,1,29,female,2.03
Eungella,-21.13,148.50,2008,2008,1,29,female,2.06
Eungella,-21.13,148.50,2008,2008,1,29,female,2.14
Eungella,-21.13,148.50,2008,2008,1,29,female,2.11
Eungella,-21.13,148.50,2008,2008,1,29,female,2.01
Eungella,-21.13,148.50,2008,2008,1,29,female,2.16
Eungella,-21.13,148.50,2008,2008,1,29,female,2.11
Eungella,-21.13,148.50,2008,2008,1,29,female,2.08
Eungella,-21.13,148.50,2008,2008,1,29,female,2.13
Eungella,-21.13,148.50,2008,2008,2,29,female,2.36
Eungella,-21.13,148.50,2008,2008,2,29,female,2.16
Eungella,-21.13,148.50,2008,2008,2,29,female,2.38
Eungella,-21.13,148.50,2008,2008,2,29,female,2.21
Eungella,-21.13,148.50,2008,2008,2,29,female,2.32
Eungella,-21.13,148.50,2008,2008,2,29,female,2.21
Eungella,-21.13,148.50,2008,2008,2,29,female,2.26
Eungella,-21.13,148.50,2008,2008,2,29,female,2.19
Eungella,-21.13,148.50,2008,2008,2,29,female,2.17
Eungella,-21.13,148.50,2008,2008,2,29,female,2.21
Eungella,-21.13,148.50,2008,2008,3,29,female,2.28
Eungella,-21.13,148.50,2008,2008,3,29,female,2.23
Eungella,-21.13,148.50,2008,2008,3,29,female,2.08
Eungella,-21.13,148.50,2008,2008,3,29,female,2.17
Eungella,-21.13,148.50,2008,2008,3,29,female,2.16
Eungella,-21.13,148.50,2008,2008,3,29,female,2.23
Eungella,-21.13,148.50,2008,2008,3,29,female,2.17
Eungella,-21.13,148.50,2008,2008,3,29,female,2.17
Eungella,-21.13,148.50,2008,2008,3,29,female,2.18
Eungella,-21.13,148.50,2008,2008,3,29,female,2.22
Rockhampton,-23.40,150.48,2008,2008,1,29,female,2.10
Rockhampton,-23.40,150.48,2008,2008,1,29,female,2.10
Rockhampton,-23.40,150.48,2008,2008,1,29,female,1.92
Rockhampton,-23.40,150.48,2008,2008,1,29,female,2.12
Rockhampton,-23.40,150.48,2008,2008,1,29,female,2.06
Rockhampton,-23.40,150.48,2008,2008,1,29,female,2.00
Rockhampton,-23.40,150.48,2008,2008,1,29,female,2.20
Rockhampton,-23.40,150.48,2008,2008,1,29,female,2.01
Rockhampton,-23.40,150.48,2008,2008,1,29,female,2.03
Rockhampton,-23.40,150.48,2008,2008,1,29,female,2.06
Rockhampton,-23.40,150.48,2008,2008,2,29,female,2.14
Rockhampton,-23.40,150.48,2008,2008,2,29,female,2.14
Rockhampton,-23.40,150.48,2008,2008,2,29,female,2.00
Rockhampton,-23.40,150.48,2008,2008,2,29,female,1.99
Rockhampton,-23.40,150.48,2008,2008,2,29,female,2.11
Rockhampton,-23.40,150.48,2008,2008,2,29,female,2.04
Rockhampton,-23.40,150.48,2008,2008,2,29,female,2.05
Rockhampton,-23.40,150.48,2008,2008,2,29,female,2.06
Rockhampton,-23.40,150.48,2008,2008,2,29,female,2.06
Rockhampton,-23.40,150.48,2008,2008,2,29,female,2.14
Rockhampton,-23.40,150.48,2008,2008,2,29,female,2.05
Rockhampton,-23.40,150.48,2008,2008,3,29,female,2.22
Rockhampton,-23.40,150.48,2008,2008,3,29,female,2.32
Rockhampton,-23.40,150.48,2008,2008,3,29,female,2.23
Rockhampton,-23.40,150.48,2008,2008,3,29,female,2.25
Rockhampton,-23.40,150.48,2008,2008,3,29,female,2.24
Rockhampton,-23.40,150.48,2008,2008,3,29,female,2.22
Rockhampton,-23.40,150.48,2008,2008,3,29,female,2.19
Rockhampton,-23.40,150.48,2008,2008,3,29,female,2.19
Rockhampton,-23.40,150.48,2008,2008,3,29,female,2.44
Maryborough,-25.53,152.68,2008,2008,1,29,female,2.08
Maryborough,-25.53,152.68,2008,2008,1,29,female,2.11
Maryborough,-25.53,152.68,2008,2008,1,29,female,2.28
Maryborough,-25.53,152.68,2008,2008,1,29,female,2.08
Maryborough,-25.53,152.68,2008,2008,1,29,female,2.17
Maryborough,-25.53,152.68,2008,2008,1,29,female,2.14
Maryborough,-25.53,152.68,2008,2008,1,29,female,2.07
Maryborough,-25.53,152.68,2008,2008,1,29,female,2.17
Maryborough,-25.53,152.68,2008,2008,1,29,female,2.04
Maryborough,-25.53,152.68,2008,2008,2,29,female,2.34
Maryborough,-25.53,152.68,2008,2008,2,29,female,2.12
Maryborough,-25.53,152.68,2008,2008,2,29,female,2.16
Maryborough,-25.53,152.68,2008,2008,2,29,female,2.24
Maryborough,-25.53,152.68,2008,2008,2,29,female,2.19
Maryborough,-25.53,152.68,2008,2008,2,29,female,2.18
Maryborough,-25.53,152.68,2008,2008,2,29,female,2.22
Maryborough,-25.53,152.68,2008,2008,2,29,female,2.17
Maryborough,-25.53,152.68,2008,2008,2,29,female,2.29
Maryborough,-25.53,152.68,2008,2008,2,29,female,2.20
Maryborough,-25.53,152.68,2008,2008,3,29,female,2.13
Maryborough,-25.53,152.68,2008,2008,3,29,female,2.13
Maryborough,-25.53,152.68,2008,2008,3,29,female,2.07
Maryborough,-25.53,152.68,2008,2008,3,29,female,2.04
Maryborough,-25.53,152.68,2008,2008,3,29,female,2.12
Maryborough,-25.53,152.68,2008,2008,3,29,female,2.07
Maryborough,-25.53,152.68,2008,2008,3,29,female,2.05
Maryborough,-25.53,152.68,2008,2008,3,29,female,1.98
Maryborough,-25.53,152.68,2008,2008,3,29,female,2.06
Maryborough,-25.53,152.68,2008,2008,3,29,female,2.08
Redland_Bay,-27.60,153.30,2008,2008,1,29,female,2.16
Redland_Bay,-27.60,153.30,2008,2008,1,29,female,2.21
Redland_Bay,-27.60,153.30,2008,2008,1,29,female,2.14
Redland_Bay,-27.60,153.30,2008,2008,1,29,female,2.07
Redland_Bay,-27.60,153.30,2008,2008,1,29,female,2.23
Redland_Bay,-27.60,153.30,2008,2008,1,29,female,2.17
Redland_Bay,-27.60,153.30,2008,2008,1,29,female,2.12
Redland_Bay,-27.60,153.30,2008,2008,1,29,female,2.22
Redland_Bay,-27.60,153.30,2008,2008,1,29,female,2.15
Redland_Bay,-27.60,153.30,2008,2008,2,29,female,2.23
Redland_Bay,-27.60,153.30,2008,2008,2,29,female,2.19
Redland_Bay,-27.60,153.30,2008,2008,2,29,female,2.22
Redland_Bay,-27.60,153.30,2008,2008,2,29,female,2.30
Redland_Bay,-27.60,153.30,2008,2008,2,29,female,2.20
Redland_Bay,-27.60,153.30,2008,2008,2,29,female,2.14
Redland_Bay,-27.60,153.30,2008,2008,2,29,female,2.29
Redland_Bay,-27.60,153.30,2008,2008,2,29,female,2.10
Redland_Bay,-27.60,153.30,2008,2008,2,29,female,2.19
Redland_Bay,-27.60,153.30,2008,2008,2,29,female,2.27
Redland_Bay,-27.60,153.30,2008,2008,3,29,female,2.03
Redland_Bay,-27.60,153.30,2008,2008,3,29,female,2.03
Redland_Bay,-27.60,153.30,2008,2008,3,29,female,2.10
Redland_Bay,-27.60,153.30,2008,2008,3,29,female,2.15
Redland_Bay,-27.60,153.30,2008,2008,3,29,female,2.11
Redland_Bay,-27.60,153.30,2008,2008,3,29,female,2.00
Redland_Bay,-27.60,153.30,2008,2008,3,29,female,2.15
Redland_Bay,-27.60,153.30,2008,2008,3,29,female,2.04
Redland_Bay,-27.60,153.30,2008,2008,3,29,female,2.04
Redland_Bay,-27.60,153.30,2008,2008,3,29,female,2.01
Ballina,-28.75,153.52,2008,2008,1,29,female,2.23
Ballina,-28.75,153.52,2008,2008,1,29,female,2.31
Ballina,-28.75,153.52,2008,2008,1,29,female,2.24
Ballina,-28.75,153.52,2008,2008,1,29,female,2.22
Ballina,-28.75,153.52,2008,2008,1,29,female,2.24
Ballina,-28.75,153.52,2008,2008,1,29,female,2.29
Ballina,-28.75,153.52,2008,2008,1,29,female,2.30
Ballina,-28.75,153.52,2008,2008,3,29,female,2.30
Ballina,-28.75,153.52,2008,2008,3,29,female,2.23
Ballina,-28.75,153.52,2008,2008,3,29,female,2.27
Ballina,-28.75,153.52,2008,2008,3,29,female,2.19
Ballina,-28.75,153.52,2008,2008,3,29,female,2.23
Ballina,-28.75,153.52,2008,2008,3,29,female,2.16
Ballina,-28.75,153.52,2008,2008,3,29,female,2.22
Ballina,-28.75,153.52,2008,2008,3,29,female,2.29
Ballina,-28.75,153.52,2008,2008,3,29,female,2.23
Ballina,-28.75,153.52,2008,2008,3,29,female,2.16
Coffs_Harbour,-30.37,153.03,2008,2008,1,29,female,2.09
Coffs_Harbour,-30.37,153.03,2008,2008,1,29,female,2.15
Coffs_Harbour,-30.37,153.03,2008,2008,1,29,female,2.10
Coffs_Harbour,-30.37,153.03,2008,2008,1,29,female,2.11
Coffs_Harbour,-30.37,153.03,2008,2008,1,29,female,2.07
Coffs_Harbour,-30.37,153.03,2008,2008,1,29,female,2.02
Coffs_Harbour,-30.37,153.03,2008,2008,1,29,female,2.01
Coffs_Harbour,-30.37,153.03,2008,2008,1,29,female,2.02
Coffs_Harbour,-30.37,153.03,2008,2008,1,29,female,2.16
Coffs_Harbour,-30.37,153.03,2008,2008,1,29,female,2.20
Coffs_Harbour,-30.37,153.03,2008,2008,2,29,female,2.17
Coffs_Harbour,-30.37,153.03,2008,2008,2,29,female,2.14
Coffs_Harbour,-30.37,153.03,2008,2008,2,29,female,2.26
Coffs_Harbour,-30.37,153.03,2008,2008,2,29,female,2.22
Coffs_Harbour,-30.37,153.03,2008,2008,2,29,female,2.15
Coffs_Harbour,-30.37,153.03,2008,2008,2,29,female,2.08
Coffs_Harbour,-30.37,153.03,2008,2008,2,29,female,2.15
Coffs_Harbour,-30.37,153.03,2008,2008,2,29,female,2.15
Coffs_Harbour,-30.37,153.03,2008,2008,2,29,female,2.23
Coffs_Harbour,-30.37,153.03,2008,2008,2,29,female,2.25
Coffs_Harbour,-30.37,153.03,2008,2008,3,29,female,2.30
Coffs_Harbour,-30.37,153.03,2008,2008,3,29,female,2.24
Coffs_Harbour,-30.37,153.03,2008,2008,3,29,female,2.24
Coffs_Harbour,-30.37,153.03,2008,2008,3,29,female,2.17
Coffs_Harbour,-30.37,153.03,2008,2008,3,29,female,2.30
Coffs_Harbour,-30.37,153.03,2008,2008,3,29,female,2.17
Coffs_Harbour,-30.37,153.03,2008,2008,3,29,female,2.21
Coffs_Harbour,-30.37,153.03,2008,2008,3,29,female,2.32
Coffs_Harbour,-30.37,153.03,2008,2008,3,29,female,2.32
Port_Macquarie,-31.42,152.87,2008,2008,1,29,female,2.12
Port_Macquarie,-31.42,152.87,2008,2008,1,29,female,2.13
Port_Macquarie,-31.42,152.87,2008,2008,1,29,female,2.20
Port_Macquarie,-31.42,152.87,2008,2008,1,29,female,2.17
Port_Macquarie,-31.42,152.87,2008,2008,1,29,female,2.18
Port_Macquarie,-31.42,152.87,2008,2008,1,29,female,2.12
Port_Macquarie,-31.42,152.87,2008,2008,1,29,female,2.13
Port_Macquarie,-31.42,152.87,2008,2008,1,29,female,2.18
Port_Macquarie,-31.42,152.87,2008,2008,1,29,female,2.12
Port_Macquarie,-31.42,152.87,2008,2008,2,29,female,2.18
Port_Macquarie,-31.42,152.87,2008,2008,2,29,female,2.30
Port_Macquarie,-31.42,152.87,2008,2008,2,29,female,2.27
Port_Macquarie,-31.42,152.87,2008,2008,2,29,female,2.27
Port_Macquarie,-31.42,152.87,2008,2008,2,29,female,2.19
Port_Macquarie,-31.42,152.87,2008,2008,2,29,female,2.28
Port_Macquarie,-31.42,152.87,2008,2008,2,29,female,2.27
Port_Macquarie,-31.42,152.87,2008,2008,2,29,female,2.16
Port_Macquarie,-31.42,152.87,2008,2008,2,29,female,2.26
Port_Macquarie,-31.42,152.87,2008,2008,2,29,female,2.28
Port_Macquarie,-31.42,152.87,2008,2008,2,29,female,2.33
Port_Macquarie,-31.42,152.87,2008,2008,3,29,female,2.22
Port_Macquarie,-31.42,152.87,2008,2008,3,29,female,2.26
Port_Macquarie,-31.42,152.87,2008,2008,3,29,female,2.28
Port_Macquarie,-31.42,152.87,2008,2008,3,29,female,2.32
Port_Macquarie,-31.42,152.87,2008,2008,3,29,female,2.34
Port_Macquarie,-31.42,152.87,2008,2008,3,29,female,2.22
Port_Macquarie,-31.42,152.87,2008,2008,3,29,female,2.17
Port_Macquarie,-31.42,152.87,2008,2008,3,29,female,2.35
Port_Macquarie,-31.42,152.87,2008,2008,3,29,female,2.27
Port_Macquarie,-31.42,152.87,2008,2008,3,29,female,2.30
Hunter_Valley,-32.77,151.27,2008,2008,1,29,female,2.27
Hunter_Valley,-32.77,151.27,2008,2008,1,29,female,2.11
Hunter_Valley,-32.77,151.27,2008,2008,1,29,female,2.23
Hunter_Valley,-32.77,151.27,2008,2008,1,29,female,2.23
Hunter_Valley,-32.77,151.27,2008,2008,1,29,female,2.16
Hunter_Valley,-32.77,151.27,2008,2008,1,29,female,2.13
Hunter_Valley,-32.77,151.27,2008,2008,1,29,female,2.27
Hunter_Valley,-32.77,151.27,2008,2008,1,29,female,2.35
Hunter_Valley,-32.77,151.27,2008,2008,1,29,female,2.30
Hunter_Valley,-32.77,151.27,2008,2008,1,29,female,2.22
Hunter_Valley,-32.77,151.27,2008,2008,2,29,female,2.33
Hunter_Valley,-32.77,151.27,2008,2008,2,29,female,2.24
Hunter_Valley,-32.77,151.27,2008,2008,2,29,female,2.21
Hunter_Valley,-32.77,151.27,2008,2008,2,29,female,2.16
Hunter_Valley,-32.77,151.27,2008,2008,2,29,female,2.17
Hunter_Valley,-32.77,151.27,2008,2008,2,29,female,1.71
Hunter_Valley,-32.77,151.27,2008,2008,2,29,female,2.33
Hunter_Valley,-32.77,151.27,2008,2008,2,29,female,2.26
Hunter_Valley,-32.77,151.27,2008,2008,2,29,female,2.20
Hunter_Valley,-32.77,151.27,2008,2008,2,29,female,2.21
Hunter_Valley,-32.77,151.27,2008,2008,3,29,female,2.22
Hunter_Valley,-32.77,151.27,2008,2008,3,29,female,2.39
Hunter_Valley,-32.77,151.27,2008,2008,3,29,female,2.30
Hunter_Valley,-32.77,151.27,2008,2008,3,29,female,2.40
Hunter_Valley,-32.77,151.27,2008,2008,3,29,female,2.24
Hunter_Valley,-32.77,151.27,2008,2008,3,29,female,2.36
Hunter_Valley,-32.77,151.27,2008,2008,3,29,female,2.24
Hunter_Valley,-32.77,151.27,2008,2008,3,29,female,2.30
Hunter_Valley,-32.77,151.27,2008,2008,3,29,female,2.24
Hunter_Valley,-32.77,151.27,2008,2008,3,29,female,2.38
Gosford,-33.28,151.20,2008,2008,1,29,female,2.37
Gosford,-33.28,151.20,2008,2008,1,29,female,2.27
Gosford,-33.28,151.20,2008,2008,1,29,female,2.27
Gosford,-33.28,151.20,2008,2008,1,29,female,2.27
Gosford,-33.28,151.20,2008,2008,1,29,female,2.31
Gosford,-33.28,151.20,2008,2008,1,29,female,2.36
Gosford,-33.28,151.20,2008,2008,1,29,female,2.22
Gosford,-33.28,151.20,2008,2008,1,29,female,2.25
Gosford,-33.28,151.20,2008,2008,1,29,female,2.32
Gosford,-33.28,151.20,2008,2008,1,29,female,2.40
Gosford,-33.28,151.20,2008,2008,2,29,female,2.23
Gosford,-33.28,151.20,2008,2008,2,29,female,2.10
Gosford,-33.28,151.20,2008,2008,2,29,female,2.09
Gosford,-33.28,151.20,2008,2008,2,29,female,2.15
Gosford,-33.28,151.20,2008,2008,2,29,female,2.19
Gosford,-33.28,151.20,2008,2008,2,29,female,2.17
Gosford,-33.28,151.20,2008,2008,2,29,female,2.10
Gosford,-33.28,151.20,2008,2008,2,29,female,2.17
Gosford,-33.28,151.20,2008,2008,2,29,female,2.21
Gosford,-33.28,151.20,2008,2008,2,29,female,2.21
Gosford,-33.28,151.20,2008,2008,3,29,female,2.10
Gosford,-33.28,151.20,2008,2008,3,29,female,2.15
Gosford,-33.28,151.20,2008,2008,3,29,female,2.07
Gosford,-33.28,151.20,2008,2008,3,29,female,2.08
Gosford,-33.28,151.20,2008,2008,3,29,female,2.11
Gosford,-33.28,151.20,2008,2008,3,29,female,2.17
Gosford,-33.28,151.20,2008,2008,3,29,female,2.16
Gosford,-33.28,151.20,2008,2008,3,29,female,2.16
Gosford,-33.28,151.20,2008,2008,3,29,female,2.11
Gosford,-33.28,151.20,2008,2008,3,29,female,2.08
Crooked_River,-34.73,150.80,2008,2008,1,29,female,2.19
Crooked_River,-34.73,150.80,2008,2008,1,29,female,2.21
Crooked_River,-34.73,150.80,2008,2008,1,29,female,2.18
